Image,L2CA,L2CD,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extracted495.png,59396.0605835035,7552.7589260907,599.2034390299,89.216054611,164.8429831933,295.2137206274,942.0805566561,150.8460448664,0.4358699257,139.367389195,1.4807165127,136.5468162742,-1.4115080948,52.0228933802,-0.3483802588,27.1166993593,0.1328432568,Fake
Extracted495.png,73487.7757971096,10832.3726537277,957.8799780345,76.6574496043,193.0699836735,183.4229611839,1096.9980071227,146.4009340465,3.0412255655,150.604645131,2.0274563784,112.1954863863,-0.4918548959,49.738122504,-0.2360521984,33.3649506757,0.0412913591,Live
Extracted496.bmp,69407.2667070839,6739.8409472953,477.1581512063,81.2960802721,204.6993172269,327.7665697922,1163.3034725207,115.6813139727,0.3927057276,90.9770416618,0.472104524,91.8975966316,0.1133763736,60.4159180633,-0.328404995,24.9854916256,0.2731541218,Live
Extracted496.png,59506.3816818327,4957.8180719601,258.1928575069,89.3762459364,164.1596428571,292.5275668609,938.2876703381,162.1647413148,-0.7645582845,185.6154089446,0.4765102745,128.0212332994,1.0577086877,29.163758362,-0.1951899971,16.5143898902,-0.0080466076,Fake
Extracted497.bmp,63869.9458430283,7103.2950595685,530.0084107488,88.3568107208,181.6732878151,323.7247651128,1035.4973034335,120.542075934,-0.0114443136,113.9397571454,-2.447191459,134.4105573417,0.2652319822,52.3049944667,0.0167332646,25.8798900545,0.1968449644,Live
Extracted497.png,61379.8551531047,8407.1280334329,742.4348925476,90.4131043126,171.9761554622,320.5845853182,981.6732890502,153.0515753119,1.0743349186,121.1417370951,2.0851131081,111.06683752,1.664974063,72.6024891909,-0.0533032227,31.2850395144,-0.008195069,Fake
Extracted497.png,71518.2121971027,8640.6462704076,609.4756569005,77.9258065932,185.1218122449,282.6147827788,1052.9858783505,156.5210463078,-0.724576937,139.0873647215,-1.6166068938,89.5867287185,0.0099456194,36.6976668552,0.2067856104,23.3642733109,0.0082504818,Live
Extracted498.bmp,67267.9062962769,6933.0601846325,504.9088605435,85.0597778077,195.5258823529,317.0694402212,1112.3862454375,113.7634508678,0.1915130366,112.5797054046,1.5540268238,113.177473959,0.6038263782,62.6597761798,-0.2108193174,24.3470990196,-0.0239022847,Live
Extracted498.png,61402.5982190612,7961.6443775076,665.838037751,89.6818890698,172.3057773109,318.1743257355,983.5028579287,139.1278200603,-0.338706279,127.0252053235,4.6338154005,129.1073073034,2.3662213024,57.7099079398,-0.0769152375,27.711447329,-0.1006865185,Fake
Extracted499.bmp,62449.7920402757,7524.5985783679,594.7435269493,89.9559434995,175.8088235294,327.7765981056,1002.9465453022,139.4185069534,1.1468869316,116.3668534894,3.7757327216,133.92496554,-2.0039304172,53.1579396899,-0.1276057846,26.6082391874,0.0046023033,Live
Extracted499.png,63142.6301314879,8697.7506493396,794.6519575429,88.5907630354,179.6432037815,293.7425723269,1024.2293050035,140.9717698531,-0.0188681674,127.6765198848,2.9841361979,128.0614626696,1.7117842607,63.4231920066,-0.0356138893,30.9306251791,0.2435212272,Fake
Extracted499.png,74505.2368199111,11681.1618743289,1113.873818239,77.8896980869,196.170644898,177.0248994085,1110.7130237804,162.9422004356,3.7575051163,154.8760683677,-0.8885291443,108.5287011395,-0.3268343316,53.6506771348,0.0128330676,33.2895495672,0.3180303729,Live
Extracted5.bmp,66005.4949580753,7544.8341349231,597.9466609611,86.1249560497,190.7283298319,336.6274756951,1085.7573899815,125.8619614627,0.1229892009,102.9117577227,0.7278943972,116.336795747,0.6691651576,51.2297597509,-0.328345734,26.7154578316,-0.032023123,Live
Extracted5.png,67153.3992862277,8304.1898139887,724.3652149869,83.0479618602,196.5458508403,336.098833178,1118.0475890589,113.6403322786,0.4866090724,94.8231328642,-0.8949578712,89.8814426486,1.7504397016,59.3943793766,-0.3501818496,31.1944143403,-0.0210072875,Fake
Extracted5.png,70715.6099711579,10407.79579986,884.2629666252,76.0644966455,184.4379346939,278.5637547955,1049.1803347778,92.4340013085,-1.0667715414,83.8269323575,0.0518386592,107.3255091436,0.0093528606,49.0938415656,0.0673352567,35.686188779,-0.1002174055,Live
Extracted50.bmp,76068.3715963609,6697.6393368187,431.5379767783,71.3193126066,219.8776238576,295.6346820596,1247.2143189084,85.1208874761,0.1651877067,62.3683339147,0.000067239,85.5823134764,-1.0478198473,50.5521074933,0.0006655507,24.2397867377,0.0841392347,Live
Extracted50.png,60906.4054467971,8386.5262408372,738.8006553388,87.4990866172,171.8126680672,312.1318464614,980.7658509754,141.7981407361,0.4473802773,126.9217765842,0.6300189252,119.2285699483,1.2165156089,55.5689248403,-0.0714528612,30.6042404254,-0.1743233707,Fake
Extracted50.png,74890.4913123062,9800.1831094897,784.0292977921,77.0023609303,196.932244898,185.8765492719,1118.7998192265,157.7754446396,-1.7902348697,172.4847542868,-0.100855277,105.9621046749,-0.1152471021,42.4417097893,-0.1360232898,27.0122565261,0.1305151137,Live
Extracted500.bmp,62531.9805336332,6345.279008075,422.9261101924,90.0084304576,175.5838235294,307.7164243543,1001.6976809179,140.5476136093,0.1600366219,127.7421347233,-0.5620805185,146.8885639034,3.2617483203,47.799309846,-0.133562544,22.9586928407,0.0424302669,Live
Extracted500.png,62804.139422549,8091.2362977436,687.6901767429,88.6237772735,178.0953151261,316.4497101932,1015.6377360581,134.0539735175,-0.6295367794,120.8057533691,1.6349117016,119.1084442151,1.3038592461,64.911140311,-0.4710162968,29.8708126372,0.0144007554,Fake
Extracted500.png,77881.3114194137,10809.1941566121,953.7851291048,68.1094672322,209.6324489796,118.5933432104,1188.4880470878,118.8419439045,-2.8775545446,149.8831483789,1.1319933416,84.713552665,-0.197221667,53.1483349898,0.0487122085,38.6350340587,0.1621741326,Live
Extracted501.bmp,63405.5092493751,8641.6066134055,784.4261014795,88.0340879373,180.9614915966,317.1263194892,1031.5464725561,146.0482542241,0.3263870334,133.5383847047,-1.6224456292,107.5352086648,-0.7070670145,60.878809604,0.2014336897,30.5089437914,0.1885459724,Live
Extracted501.png,58887.0344692434,7778.1132840817,635.4941834034,87.6526638607,163.8874789916,293.9879363026,936.777022491,168.8389814633,-0.0716813816,172.0995586356,4.3131865562,103.5734397457,1.1556160429,48.7641109437,-0.6463202555,27.0671937595,0.0519021039,Fake
Extracted501.png,76264.8065413828,11076.4019109121,1001.5239125882,61.0801128192,207.0182285714,133.4138691394,1173.2903283342,133.7513962923,-3.0217601071,129.6350435173,-0.2031056201,66.969512152,0.2189154309,42.3725995089,0.1386060568,32.9631453039,-0.0464046294,Live
Extracted502.bmp,68030.2494806732,5818.7967596844,355.6554173373,83.7577918111,198.4557983193,327.3680199037,1128.6487685364,129.6458419148,0.3899568372,117.0361312705,-0.9084968947,117.4388646762,0.2865924089,35.6448561287,0.3479164848,20.6447647451,-0.0062650709,Live
Extracted502.png,58417.5912656715,6672.5930714585,467.6838056437,87.0815636185,161.9506722689,286.7868577538,926.0267607008,165.921938873,-0.2602477612,149.8019643089,4.8891569165,123.3975367931,-0.8446771714,51.3287492356,0.0537989342,22.8486314956,0.1904759706,Fake
Extracted502.png,69981.9832415894,10658.4750105373,927.3721595939,79.3627327948,181.1308,225.0014089155,1030.1535649545,136.726865545,5.1192613045,134.4878509004,2.1701764483,123.0518922248,0.4721275913,49.3836071044,-0.0818722414,32.2307944089,-0.0089671566,Live
Extracted503.bmp,67921.3412788617,6464.370108196,438.9504295771,83.1401518912,198.6364180672,335.99017629,1129.651299959,123.6981569846,-0.5500243629,107.8935672755,2.7305987497,110.9731912505,-1.1674775688,38.1734562201,0.1845962879,22.0549349109,0.2671265891,Live
Extracted503.png,60715.6101199512,7992.0697614369,670.9367549546,88.7437943424,170.204737395,317.3681528531,971.8410182925,148.0452525905,-0.0386400786,153.7023471389,1.2529885426,111.4324726853,-1.0547079871,51.5602900096,0.1341679304,27.907052235,0.0834204582,Fake
Extracted503.png,79171.5394823131,10597.1099237211,916.7243978402,63.5177124923,215.0044897959,115.4266436458,1217.7350047922,99.0086014945,0.255911755,132.1917338039,-0.3082792823,78.8351055737,-0.0289534033,51.6391534744,0.0245672478,39.3715161488,-0.2135125245,Live
Extracted504.bmp,65472.0114103916,7110.0521772978,531.0172475199,87.323198966,188.0497268908,332.302183333,1070.8897819238,115.4349069412,0.6160681473,113.4470810853,1.6042356033,124.1583144286,-1.0030086425,51.8359724935,0.8277122998,26.3690611388,-0.01915152,Live
Extracted504.png,67853.7315631383,5665.4725481215,337.1594453101,82.9431793735,198.1419537815,346.5709140064,1126.9067718025,132.342831437,-0.3786450249,109.3968034906,-0.6425798183,97.3560465952,-0.2593090572,41.0834523428,-0.0956049091,19.4671788502,0.0424896514,Fake
Extracted504.png,81358.5819868067,9450.2851792807,729.0439997529,56.5526117911,222.6001306122,155.2787890265,1261.6117206017,130.3537024943,0.5095262251,108.4475070476,1.031090813,62.9512192893,0.164063617,35.8249591195,0.0425034088,26.4903555976,-0.1913835514,Live
Extracted505.bmp,65093.4926490777,8719.4935537699,798.6299142252,85.9805425112,188.0326785714,318.0528203043,1070.7951550846,103.5084015868,-0.2193850969,103.8860286629,0.5288049464,127.6741931521,0.5331365424,52.528615652,0.3535188005,31.4781785066,0.0898042982,Live
Extracted505.png,60077.9554507435,9388.2979366465,925.8417872609,88.6018666131,168.6975945378,301.086459242,963.4756092263,128.8705212572,0.3633394525,116.2832224254,6.1178292663,122.9952761006,2.1820418504,69.6932161835,-0.1680139255,34.7075844656,0.1451803988,Fake
Extracted506.bmp,70428.4841834488,7171.0460095813,540.1670259615,79.7784059999,209.0841491597,304.1242325398,1187.6415188854,90.6409253242,-0.0716256704,73.4252523595,1.3957104774,88.9272209918,-1.0585268143,78.3008490771,-0.1128144675,25.6104842772,0.1462196285,Live
Extracted506.png,66420.1327903646,7930.5916815761,660.654248108,83.5330714509,193.5298319328,330.6164585578,1101.3071508498,115.9995390203,0.3786257984,97.0648620992,0.8831661143,100.7108474979,-0.2571222291,57.6146456808,-0.1432186279,29.6535613897,0.0050179952,Fake
Extracted506.png,73663.4757339,10541.2202049889,907.0801911026,66.5047420975,197.9476571429,222.1959844633,1123.6503022324,166.6937649558,-1.2159779892,115.593923516,-1.1762595135,66.1858899812,-0.0501899482,36.818477275,0.0190543512,23.6940467989,0.0443265058,Live
Extracted507.bmp,73336.2150177787,5890.367102055,363.123229691,70.7684839992,220.9956567242,284.1665502759,1253.7418895916,76.8174199363,-0.225131567,65.161082364,-1.7128750407,94.8692855137,0.0335991875,50.2807346348,0.1441557744,21.8626806933,-0.0171584775,Live
Extracted507.png,60677.7900621011,5811.5848709219,354.7743562177,89.9069576658,168.5482142857,338.0134259733,962.6464728048,175.0087712804,0.1365758402,164.5854435718,1.9627111738,102.9013046012,1.0389109569,38.7385724624,-0.0515591652,19.7573932676,0.1780942902,Fake
Extracted507.png,75355.3605946477,10167.7394953951,843.9422567038,75.0258615248,199.339044898,158.9572744381,1132.136105751,126.0419106737,1.2345472321,145.8564554851,0.388871468,117.3371585484,-0.1416988991,51.3526506141,-0.0867264067,35.9333812137,-0.0342772788,Live
Extracted508.bmp,61729.8348583276,7678.2419883997,619.2794121053,88.8114981751,173.8057878151,313.6262767039,991.828678703,136.089788851,-0.2394035779,136.2758886998,5.0908314136,119.7126381578,1.0938161299,61.5763542993,-0.481128317,27.0796434018,-0.0371598873,Live
Extracted508.png,63278.8952100495,6948.6402678809,507.1806887859,87.8737627762,179.6945378151,349.6316867689,1024.5142349869,147.7620038301,0.3054101384,115.2476589904,-1.8130702916,109.1838913331,0.6046516775,48.7230405755,0.2789156476,24.9148536819,0.2219497864,Fake
Extracted508.png,69157.21927908,8542.9453826533,595.7707413143,78.1442129502,177.8058857143,356.9255067363,1012.1841015154,86.995302352,0.498807827,74.4721501151,2.8842457691,80.9685335378,0.7384180539,39.166720255,-0.0485044487,26.7184622745,0.0659985191,Live
Extracted509.bmp,60846.7434857561,8570.6919664396,771.6046300797,90.2095730385,170.2141071429,293.165791802,971.8930251484,134.5093231241,0.2964830688,116.9402566458,-1.928447504,138.3300227029,1.171934028,68.2975771848,-0.8590250373,32.4174917639,-0.0853504563,Live
Extracted509.png,60239.2341726404,7543.8975805718,597.7982217033,87.8707182504,168.6995378151,326.3037607105,963.486395369,158.338406602,0.1857022435,120.0571208261,1.8324992359,114.9792315246,0.5549184677,53.9916531623,-0.418737133,27.2863737936,-0.1831122854,Fake
Extracted51.bmp,67494.1144263073,8048.201927117,680.3944775173,84.3661287527,197.0979621849,320.7451860115,1121.1120877005,112.4348542028,0.1775420202,105.0487520966,1.6080889411,111.2009293358,-0.3284690223,57.3700212643,-0.0013620476,29.2689781442,0.0307018166,Live
Extracted51.png,62795.113942525,8765.8238138568,807.1393606678,87.5408062585,178.9768067227,323.7516661768,1020.5304625403,111.5696649799,-0.4202243068,96.9296830455,-2.0441284867,119.2878655691,-1.4027171919,66.4861629296,-1.4128588777,33.1635053445,0.0624131707,Fake
Extracted510.bmp,65823.8168835474,7081.7773507534,526.8022105635,87.5970170677,189.2625945378,331.5516505399,1077.6218139839,136.5874457927,-0.2533350302,145.9539284438,1.8301071978,96.4214479506,1.052747713,60.2347704158,-0.3335599922,21.8714256308,0.1378167136,Live
Extracted510.png,58178.514531132,6087.0449296965,389.2028989091,87.5826930649,160.4480882353,326.4710263441,917.6866553916,188.0100557045,0.4556465179,162.7150127273,5.5203012478,94.294955232,3.0061502914,37.2102909956,-0.4080635488,19.0890592463,0.0826633051,Fake
Extracted510.png,68036.9520866587,11158.9755205695,1016.5121197442,69.7625685376,179.5556081633,204.6316692499,1018.971235236,185.8656295238,0.7730498624,125.6652934168,-0.1705818424,74.3783162873,0.332471985,42.388730086,-0.3786399635,26.6688419513,0.0589115456,Live
Extracted511.bmp,64104.1131508544,9119.025253202,873.4939240392,87.6670017786,183.9238340336,314.1713689641,1047.9889790667,104.4628295496,-0.2511290803,97.0276873507,-2.062169797,125.473733409,0.2553970291,67.5467492895,0.1408570319,33.9292384397,0.510395432,Live
Extracted511.png,59378.548953648,7914.0747123085,657.9052368908,88.1733211916,165.4944432773,283.8694225816,945.6964912463,132.5076850433,0.4300627593,112.4877588828,3.7687487748,144.6642860419,3.5731559943,61.1461964719,-0.7224435552,29.4890743832,0.2109784893,Fake
Extracted511.png,70734.6970430226,11051.8487808581,997.0886651017,78.3127996119,184.0920326531,237.3636753394,1044.2610421089,186.7125676045,3.4339651201,152.0654738996,0.3721581638,91.1903529233,-0.3004124626,43.1711675008,0.3545138666,25.8813658645,-0.007434547,Live
Extracted512.bmp,60452.6106059719,6210.9763861072,405.2124755124,89.464880316,168.060987395,323.4412886636,959.9421159519,205.146724354,-0.6440077381,170.9012560241,2.3395619005,90.5190005128,-0.3127069527,40.5177093873,-0.0452136937,19.5585926682,0.0649073222,Live
Extracted512.png,65544.9572966338,8091.2204789213,687.6874877995,84.9711054587,189.8081827731,329.6557688551,1080.6501060221,118.6137727728,0.2111514593,95.8329519031,0.9848903383,106.5860418605,-1.1813461876,60.4962829294,-0.1849373694,30.5994869082,0.0852316872,Fake
Extracted512.png,67058.8508646691,9707.0142773024,798.8649951654,79.836409983,174.3416447647,283.7541190382,993.1413808035,89.8724800113,-0.7126167692,91.8077812061,1.1084489537,111.7100600694,0.173044239,63.1579363931,0.0358792113,33.7725411927,-0.243132369,Live
Extracted513.bmp,63709.4000739736,7680.5286186341,619.6483178745,88.7532067448,181.2052731092,317.3661748244,1032.899583889,119.5447986907,-0.2034642439,109.5914171914,2.8220695001,135.5928790216,2.3025994621,57.9937433653,0.5707229923,28.5314190142,-0.1436512464,Live
Extracted513.png,63107.2730990367,7312.1125504505,561.6280456981,86.6344139611,179.8560084034,328.4211470812,1025.4104788392,122.9717647336,0.1830610185,112.3867163495,3.4367414776,117.5227809401,0.6377534932,56.4558109876,-0.2618590598,27.0163884037,-0.021378441,Fake
Extracted513.png,82568.550604992,9333.4294587085,711.1257588628,57.0160329747,226.182522449,153.1734838806,1278.7979737898,144.1913784533,4.6490268436,106.9963145266,-1.2244683387,61.3735019216,-0.2625344074,35.7556179198,0.0912636463,26.9009248119,0.0583431741,Live
Extracted514.bmp,63747.7589506891,7987.0572936288,670.0954223919,89.0731279547,181.2703256303,318.4922556751,1033.2606584516,89.8057451415,0.2686020138,84.7795838359,1.7584118967,143.6041371447,-0.5127198967,63.3763355793,0.617991794,31.6190855342,0.060527711,Live
Extracted514.png,68753.1356106105,7355.7274869413,568.347971241,81.5402201461,202.4909138655,331.5060086904,1151.0457111687,98.9482524924,0.0945339075,81.6290993054,4.0354650888,95.2022,0.8247434506,60.7963255017,0.3929615323,28.4074326118,-0.2113051044,Fake
Extracted514.png,81128.0843046624,9979.4608893548,812.9766501401,51.7453981732,223.3419102041,109.0940460175,1265.4144275999,97.0275521877,2.1327266995,95.935019079,-0.1319104493,51.4468555076,0.0245921159,39.9704558998,-0.067305915,37.4146419006,-0.1183342992,Live
Extracted515.bmp,67976.9492345768,7421.4415308977,578.5482604678,83.6040255428,198.889894958,319.6831792791,1131.0582255704,114.3682865431,-0.780718797,123.2405172517,2.1960894678,103.862870133,1.9626042696,53.6006425358,-0.2106830587,26.249212654,-0.0327208916,Live
Extracted515.png,68747.454589091,6887.3886163005,498.2785919322,79.0726030111,203.2763760504,327.6969614109,1155.4054256052,110.3926174588,0.055855771,96.9383716357,-0.3616522127,87.2641196023,-1.6828832157,49.743872376,-0.4087689508,25.5141788237,-0.1384105591,Fake
Extracted516.bmp,61306.0022505956,9460.9191530825,940.2204960206,88.1838819363,173.4589495798,300.1624057614,989.9035501623,138.7728489029,-0.8069280258,117.8055319312,1.0884676218,116.8017099842,3.1045873753,70.2432841653,-0.3255717127,34.438885764,0.0374122717,Live
Extracted516.png,67401.873857943,7824.8598991275,643.1558029514,83.3419198806,197.0979831933,332.3317543199,1121.1122042998,110.1173610732,-0.0020069122,90.8106014974,1.1322451492,99.4877657614,-1.1063168121,59.9016803364,-0.5923713617,29.7711754128,-0.2333516216,Fake
Extracted516.png,79912.6847525862,10132.4787201647,838.0989797109,58.3470884371,218.5141959184,130.0735925575,1236.8405161294,122.4634532086,-3.6009614846,112.442324096,0.2455895321,67.8783498329,-0.3240294639,41.6260835752,0.1535323163,34.4738525742,2.17730849311843E-05,Live
Extracted517.bmp,62799.042065843,10533.9681881858,1165.5933381272,88.5209820997,179.5037184874,307.5397484731,1023.4550907427,118.7618634581,-0.2696233974,105.6310777857,0.7684283939,108.5319286079,2.0314807197,79.2674955107,0.1905939744,38.0619183113,-0.1228369587,Live
Extracted517.png,66625.5541073075,5738.0202945912,345.8495472809,84.8161962972,192.9421218487,344.2565037871,1098.0450611054,135.3841920211,0.4033836576,119.1190406058,2.3139688438,103.5130751358,1.7762187421,43.1791265332,-0.0022882909,19.9990278124,0.1163343496,Fake
Extracted517.png,74942.2708969922,9701.1233229997,768.2595406371,76.981183498,197.1557061224,153.2108249713,1120.0773914852,112.7518473986,0.6404878671,188.2008644626,-0.7212099912,105.327129088,0.4522491864,52.4695033608,-0.1074700498,32.2724735004,-0.2412368011,Live
Extracted518.bmp,73677.8743260613,6436.6326736789,435.191598486,68.566981721,224.019842437,278.3058210885,1270.5422095038,82.2963878053,0.169719258,66.5744192097,-0.1733606244,72.2078645571,0.4746595657,57.2822742896,-0.126698835,23.6983492668,0.0670897047,Live
Extracted518.png,67453.8588308583,6854.6722736058,493.5560081779,81.8290477847,197.5400315126,338.8891471519,1123.5657972063,134.833422297,-0.2354953289,89.0375129841,-3.9916642681,86.3268735539,0.7295917607,54.7178772572,0.4139187607,25.8668005512,-0.0128122184,Fake
Extracted518.png,65901.851917524,9790.3808315467,782.4616883814,79.9821032509,167.5883428571,208.3678513686,955.2510975505,124.4910947835,-1.0418664526,127.7838376423,-1.9494073341,136.4457917955,0.1587981846,55.4592855245,0.0379290394,31.8916326318,-0.1393769427,Live
Extracted519.bmp,67782.1523132281,5884.3159062371,363.7098076092,83.7697966352,197.6512394958,332.6542119961,1124.1830580484,114.3696127914,0.174853865,112.7433309677,0.558343062,115.8968926259,-0.1925962924,40.8590185708,0.0739686167,21.5393461396,-0.0562965612,Live
Extracted519.png,61062.0237586334,7477.0406081632,587.2493304214,88.6302519392,171.3593382353,318.9947348944,978.2496399371,137.9983534798,0.5614703755,123.7012333539,-0.5008776139,125.2289761317,-0.2277950256,57.1200367083,-0.0605786129,27.86026029,-0.1990421931,Fake
Extracted52.bmp,59580.4888508485,6930.6271821292,504.5545497654,88.7187532957,165.5471743697,300.0545221184,945.9891757351,171.2182731153,-0.1700192225,157.6765582415,1.4394896244,119.7125631115,0.5143403212,47.5665435238,0.6512658007,23.9129927278,0.079679231,Live
Extracted52.png,61959.6315279684,10239.3727457526,1101.3104435553,87.2580240792,176.7973739496,313.5911829281,1008.4335026833,139.6188247235,0.8317081297,105.5664359907,1.3140831758,102.0612169555,-2.2577495711,70.0336963048,-0.2691840236,38.3620836629,0.0283561266,Fake
Extracted52.png,69661.6936413619,9482.232698249,733.9815260714,77.7929547118,179.7271591837,268.2323612257,1022.9036454954,111.6637495426,-0.0006398814,104.0614382702,-2.5322511527,121.0346049168,-0.4831785593,42.7395838405,0.1681497159,31.0518476956,-0.0807498694,Live
Extracted520.bmp,67456.1060331615,7384.8302887694,572.8541848101,85.3980111115,196.2889285714,330.8284922465,1116.6215398528,102.6380838932,0.1324506856,87.3183751321,-0.8173432108,103.3271776657,2.6539179316,73.2655654061,0.2849020152,27.1848779393,0.0725085456,Live
Extracted520.png,66262.1560072504,8735.1398454378,801.4986146991,84.9100637667,192.7637394958,332.0651255667,1097.0549483668,112.8256702849,-0.6656653949,108.58966521,0.1436070572,93.3235832942,1.4067395106,62.4687621448,0.3832030075,33.1688102349,0.1240543422,Fake
Extracted520.png,87545.4134032631,6148.9648724762,308.6511755343,30.5925538669,244.5711346939,88.9122984121,1384.1563898975,76.6425835815,0.7546958412,43.6062483828,0.3506082442,26.5096832782,0.2872409016,21.4231458403,0.0375604678,18.8630830207,0.092154398,Live
Extracted521.bmp,63552.0812245892,9234.656637682,895.7865884021,88.2744865901,181.541460084,319.573386936,1034.7655923878,121.0440062798,0.0290830371,121.5577743188,0.5873120242,119.0136380352,1.1107378806,60.8826909783,0.147666305,32.7260562659,0.0909622971,Live
Extracted521.png,66732.45520395,7259.3147846921,553.5467557064,82.0394145222,195.0137710084,332.805212578,1109.5437671138,125.846084467,-0.341085675,91.0512422056,-1.3279905244,92.8781109355,-0.6667516694,55.1764086091,-0.4082061033,28.1904234117,0.0660207826,Fake
Extracted521.png,70848.4665173787,11273.4605093864,1037.4768314832,75.3788876267,185.6555836735,206.2745080125,1053.8974225223,172.3141043699,-1.0311302335,162.475711017,2.067943328,84.3293732465,0.3369393489,45.4471568448,0.2807921578,26.8526366615,0.0212790273,Live
Extracted522.bmp,69666.4880509306,7871.890350769,650.9102699005,80.4131952722,206.3871638655,313.4903563331,1172.6718794239,100.2169198921,0.1356848251,81.1550131708,-0.2930129582,99.6201543043,1.7014326226,62.2545836638,-0.6091470263,29.2631285963,0.0189436741,Live
Extracted522.png,60521.6314118817,8432.3500289614,746.8962921316,88.6021562074,169.7605252101,302.2097243733,969.3754147759,135.6320035706,-0.1018307808,112.7169211591,-0.7149533974,130.5522035003,-4.2736338863,65.3864075486,0.1322128637,30.9128228091,-0.1226884973,Fake
Extracted522.png,70972.1383916144,9293.9488401001,705.1223268767,78.2298276155,183.5584653061,314.443035849,1044.2775839224,94.451475928,2.4255439643,78.9250149726,-0.448254047,103.3868591566,0.1336870297,47.1347895864,0.3473296707,31.2073421391,0.0900629649,Live
Extracted523.bmp,63170.978016014,7007.0605081454,515.7447160169,89.681335612,178.3946953782,325.129833044,1017.2994486547,132.0188379796,-0.2067428501,122.9388404534,-1.2916681555,132.1303492953,-0.2838614706,54.9862675638,-0.6719677668,25.6339739836,0.0517981809,Live
Extracted523.png,62498.210822083,6388.5644996897,428.7159282216,87.9235523525,176.7153571429,329.8982295473,1007.9782677145,144.8066131909,0.8994565761,110.4696786824,2.3077729511,128.5840157428,-1.7447337117,48.0224095781,-0.2081652582,23.9932679797,-0.1148794279,Fake
Extracted523.png,72063.1325579215,8948.317200231,653.6520874771,79.0989336151,186.4872653061,208.9761526739,1060.6057848376,102.1880380145,8.7648191096,137.3213858936,1.1782710031,141.8047787627,0.4028449419,42.674080014,-0.0095372339,29.8076291435,0.0356779654,Live
Extracted524.bmp,61360.5597480758,6798.8776453116,485.5539625622,89.5704298843,171.6793487395,333.9445374727,980.0258608975,195.1817789204,0.928245904,155.3950587956,1.2695451627,99.7162194878,0.5207632879,40.5236641759,-0.3456343353,20.2626676285,0.0665107052,Live
Extracted524.png,66839.4857303712,5763.7248188526,348.955081801,84.5858721259,193.8130987395,344.1899332195,1102.8794256385,139.7598570237,-0.0031881218,107.628164018,3.0825976034,103.1509736251,-1.543116595,47.0031149038,0.0320415928,20.458431935,-0.0175629831,Fake
Extracted525.bmp,68187.4096208039,6027.4012121831,381.6130816452,84.0839464,198.9490651261,346.0070076389,1131.3866500781,139.0905017673,-0.1249020573,108.38802665,-1.2300207729,96.964660055,1.6718279677,47.7666095995,0.1733781158,20.3309839896,0.0607652492,Live
Extracted525.png,61956.4704554627,7515.0612435743,593.236822423,87.7799757763,175.0410189076,315.1043752658,998.6848393362,124.1216475208,-0.2786753424,108.118156555,2.6791285896,126.6977382837,1.8673716413,63.2243115325,-0.8468101887,28.8981821878,0.2016254214,Fake
Extracted526.bmp,63208.3114319099,6906.5657520145,501.0572530137,87.8384914651,179.4948634454,305.6827041016,1023.4059407222,125.061735317,-0.0730336609,139.17189426,0.9197092079,131.5166667271,-0.0850269621,51.5284789548,-0.4517407423,24.0933605921,-0.0957130618,Live
Extracted526.png,68369.4797971225,6942.8540273214,506.3363660157,79.9355397414,201.6131617647,328.2324086341,1146.1737407821,115.9670661241,0.058507214,93.0275976285,-0.0659898175,92.2432831598,-1.4328539423,50.2254744465,0.179709986,25.9751327947,0.0472255699,Fake
Extracted526.png,68911.609535981,9096.0045065863,675.4065141538,80.1890691036,176.1747428571,330.2768601553,1003.0621829734,110.9689386819,-1.7640192938,88.4637518847,0.5385525256,92.1085339333,0.0580391071,52.8475510824,0.2166578408,28.7636202342,-0.1591721159,Live
Extracted527.bmp,74215.1562925984,6132.8238633713,383.7911075422,69.9950434298,221.714755102,289.7997185304,1257.615348755,96.4721287164,0.2949651237,82.4901196119,0.2868799156,80.1812552915,1.2937487264,45.1532741631,-0.2984195418,20.1566570645,-0.0984748842,Live
Extracted527.png,61716.6446868188,8750.3000574734,804.283099746,88.1285262316,174.6867647059,319.9544024998,996.7185484048,122.0102550826,0.1528919717,116.7731849789,0.8057401473,119.9956334097,0.2364177356,61.4640988254,0.1126738266,32.8361212214,0.0051961488,Fake
Extracted527.png,85215.3039674075,9171.7803030115,686.706562667,43.745843501,236.7078285714,100.3765419001,1339.9214686822,95.1454042811,1.2751283326,71.7701462927,-0.1421269188,45.205174112,0.1152015933,34.0620449513,0.1891576358,29.6299226701,0.3711804575,Live
Extracted528.bmp,65576.798700149,6885.3841953031,497.9886083711,87.7730954503,188.1547794118,338.146854132,1071.4728767017,160.0694410818,-0.0469986249,152.5267088942,2.5067623117,101.3643132075,0.3033170738,39.1817291296,-0.0287785365,19.393166113,0.0276880503,Live
Extracted528.png,60634.1108870317,6164.6563572517,399.1910504517,88.6691366451,169.1162920168,333.7601853964,965.7995930905,153.5164464391,-0.2349068705,133.0557116084,-1.2707652572,122.1175444237,-1.985498661,42.9042169423,0.1603697814,22.4445234113,0.0492743372,Fake
