Image,L2CA,L2CD L2 CH L2 CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extracted122.png,62069.6604477255,8771.3192704319,808.15169899,88.513298039,175.8265861345,320.2413549064,997.3188906071,147.1505590197,-0.4142618749,113.3859674777,-1.1639213251,101.6060250162,-0.4508670607,71.9068403629,-0.0929494085,33.9310999628,0.0404133158,Fake
Extracted123.bmp,60510.8939024407,8297.5651166456,723.2099460607,89.8897103829,169.0586869748,317.757386911,959.2641188441,185.5666930534,-0.1125531049,154.9474305517,-0.463426644,105.0534319556,1.184585837,52.0567780951,-0.4318381717,24.6250118885,-0.0001336714,Live
Extracted123.png,84508.0650663853,7788.2051821519,495.152162933,47.2689401243,233.6630122449,82.5237190758,1321.4169687882,125.7742966702,2.1026614799,88.1309713414,0.240290671,54.2826464321,0.3057910242,33.4463183937,0.2686633069,28.0733517945,0.2807982536,Live
Extracted123.png,64536.4166822528,7935.5022988793,661.4726547849,86.2581711923,185.5676995798,333.8568363189,1052.0915519803,116.232673557,0.5440159876,96.9973194473,3.3939476526,117.1117979353,0.6241011801,57.0920166162,0.144908475,28.9091702666,0.1426273692,Fake
Extracted124.bmp,65093.9694903433,6858.677445663,494.132944366,88.0559925111,186.2289180672,339.5297482865,1055.8094736026,124.473768253,-0.0632449991,108.9205560379,0.4532453108,123.1676076381,-0.4996924114,53.8268988637,0.3024336649,24.6400700167,0.0052725936,Live
Extracted124.png,83772.5554373929,9219.1999983148,693.82570293,46.9540474719,231.9505387755,136.8587061536,1312.140215173,109.7949016522,0.4526116972,73.3032998441,0.5333963282,47.4399432466,-0.4219712192,33.0582046837,-0.0017932604,26.4243962402,0.2309704341,Live
Extracted124.png,61608.1496165066,8430.0968122482,746.4971876458,89.6670026705,173.2446008403,325.2514145163,982.8008165719,156.1393146646,-0.3476905089,119.9748545185,-0.5228869765,115.94601864,-2.6513530921,62.0647829511,0.3069314447,29.615094916,0.1461770871,Fake
Extracted125.bmp,66431.9606766221,7807.3948400775,640.2879641688,86.4091917532,192.2591491597,308.9969950281,1089.7164604661,111.5648870948,-0.2363240476,115.1823804909,-1.720634546,124.4836245913,-0.2240043361,61.1461661119,-0.2422412057,27.9430032884,-0.0199170366,Live
Extracted125.png,62296.4045739627,9194.3761596948,887.9890017433,88.3886839773,176.9039180672,321.8684284344,1003.3765489509,138.1193417864,-0.7808632934,115.538439563,1.0219469347,99.6081757339,2.4521589587,71.2671896713,-1.4038435752,35.8286028158,0.199660494,Fake
Extracted126.bmp,58640.8694587792,9588.7497770749,965.7996038588,87.9481846685,163.9294642857,268.9098378132,930.4233524336,142.9892931056,-0.8355798753,136.7964964678,0.639842288,119.335336478,-0.9373050319,72.5167009634,-0.072021261,34.5649238971,0.1577173835,Live
Extracted126.png,60166.9834579971,8568.0034362314,771.1206185218,89.3210140907,168.1407983193,324.9335578279,954.1029835401,167.4596591962,0.2207010744,124.0800835352,3.581390933,104.4115398342,3.954271427,64.4837879146,-0.2879367431,29.9991339295,0.3032855232,Fake
Extracted127.bmp,64660.636649811,7282.1694163209,557.0377248739,86.635298803,185.5885294118,335.4235748634,1052.2086746622,145.3659397369,-0.0775111135,140.6615012537,2.145011822,102.8918750507,0.2266757549,43.7604742758,0.2418315718,24.0194681944,0.1318296917,Live
Extracted127.png,63574.4205511162,7827.989750258,643.6704152326,88.787311777,180.6857037815,335.6542621855,1024.6409012732,135.4280763642,-0.5982627676,115.5907379574,-0.0077761632,115.7382543153,-2.0336697602,59.8848132344,-0.2236004454,27.7811811428,0.2008486841,Fake
Extracted128.bmp,60753.5375781448,9198.1291046659,888.7140654002,89.3667230064,170.7869642857,300.3159250559,968.981934825,141.3734530366,0.8116896782,140.5557458522,-0.1879843801,117.4439354308,-0.7902802692,66.1031091701,-0.4561289118,31.8497271178,0.0574935485,Live
Extracted128.png,68463.9289368846,10574.6460450526,912.841950842,76.8831639975,177.0655265306,175.2082652465,1003.6822793092,108.2968464861,0.0017085268,129.6496393385,-1.4429163163,131.3465879496,-0.1269098608,55.2576860329,0.1672323263,35.5499029432,-0.2032700292,Live
Extracted128.png,63629.1812297499,9380.4959170906,924.3036097747,87.2755794654,182.3935189076,328.274554967,1034.2436617905,126.1698852505,-0.0493971317,108.5375517057,-0.5301032166,105.7385224234,1.1338729165,64.5290663047,-0.1829321743,34.0735278551,-0.0638800703,Fake
Extracted129.bmp,64415.3613530488,8406.9764145118,742.4081138042,87.9940613856,184.4857563025,327.016114341,1046.0079648128,130.6224244404,-0.1165373549,140.9534360964,-0.0165997043,105.7043599706,-0.9564895486,56.7001774043,-0.255061649,29.1925068549,0.0134265481,Live
Extracted129.png,61562.3949639459,6740.6382023532,477.2710438553,89.8859821803,172.1922268908,335.1904238791,976.8834928181,165.4108833955,-0.1388873269,141.4839254932,-0.182806256,115.2450585073,-0.9475893347,46.7303877592,-0.3079873063,23.0099781006,0.1129077643,Fake
Extracted13.bmp,64462.4580462586,8202.6795255365,706.764195364,87.7388733605,184.7452415966,318.6501914659,1047.4670074804,121.1041199608,-0.2525550537,136.1329217895,-0.930956918,116.4239378806,-0.4565607623,57.0340381774,-0.0822607286,28.3694066341,0.1185368149,Live
Extracted13.png,70634.3676130193,9892.0569717549,798.7982949587,75.9473337113,183.6863836735,297.2247459751,1040.9617850775,89.2075655448,1.9684059628,93.5085557002,2.6960996919,91.721639109,0.2047386582,48.6593125416,-0.0109794129,33.9146878234,0.0884879052,Live
Extracted13.png,61061.436872181,9791.3847004242,1007.0505709212,88.4840525309,172.7095168067,310.0826687523,979.7921280124,144.8328524825,0.0755449435,121.4621567325,-3.270790945,103.9580568691,1.135189453,70.3737876198,-0.1559583615,36.6203582374,-0.0168425947,Fake
Extracted130.bmp,67012.0002975204,8041.3305468457,679.2331613827,85.2800449799,194.9736764706,331.4717230334,1104.9797962258,104.0628061396,0.2378054061,91.3680253448,1.6333267503,105.144595078,2.1000892019,66.5615582029,-0.5328368527,31.0932580638,0.130225635,Live
Extracted130.png,71032.1846479588,9629.9869914602,757.0338731077,80.6007804392,182.8234204082,293.165894394,1036.1021202997,86.2734025094,-1.4170148833,80.3368722343,-1.4773171834,113.310427298,-0.0293905447,63.1423839008,-0.0808560524,34.0685074286,0.03803387,Live
Extracted130.png,63772.437310443,10005.9577873764,1051.6721769197,86.4665109708,183.7610609244,314.5403157043,1041.9331231873,124.146332371,0.2074753617,90.5147157875,3.5268875238,94.7006725976,0.7080744906,76.7318686936,-0.6222785007,40.0502995602,0.1722133027,Fake
Extracted131.bmp,70584.9380503942,6714.0707405178,473.5162385365,77.9363947602,210.1514285714,308.0915327515,1190.3217728784,108.0579938469,0.5512346262,92.0696855206,1.9801709577,99.2874536793,1.650272222,51.8946367842,-0.5625172409,24.30041302,0.0616670662,Live
Extracted131.png,80876.8169597804,9853.1923700498,792.5338765813,59.1767465921,220.8751265306,92.3803338807,1249.3972891385,95.6265300726,-0.5130508056,129.6930494567,-0.3456474953,71.5247481053,0.0068099983,47.1182173578,0.1685856703,37.4813110062,-0.3814025566,Live
Extracted131.png,64899.5850024897,9453.8654666943,938.8190363693,86.1398881924,187.6162184874,334.1620618295,1063.6100332165,119.2001472924,-0.2365212308,90.0342348118,-4.0871824637,94.2012417113,1.2129192918,68.883700402,0.5835228021,36.9555875955,-0.1080361849,Fake
Extracted132.bmp,65514.6322222729,7938.9754465339,662.0517976961,87.1696035891,188.6762710084,330.0703295327,1069.5705323008,119.2044740701,-0.6840801414,103.8106542177,0.5552451422,108.7011288342,5.0761881651,67.7664742467,-0.2485832625,29.88381318,0.1207052618,Live
Extracted132.png,75503.1695928796,9536.1287536894,742.3489927097,75.9980673927,199.1322857143,185.4160260792,1127.6263732858,177.9304775531,-6.470831125,159.9155741306,-5.1041033898,102.1634713773,-0.4689248378,43.5305278095,-0.149700539,25.7228580998,-0.108205749,Live
Extracted132.png,60827.9917097027,7786.3368895221,636.8386781211,89.8674446008,169.9180357143,317.7380736163,964.0960939334,155.6342710159,0.0181060281,126.0993847647,-2.1573618187,123.9156275515,-4.7894673982,58.624173844,-0.51824766,28.3732631154,-0.1561133268,Fake
Extracted133.bmp,71692.386616614,7237.9645971994,550.2954990579,75.9838426418,214.9343277311,293.7695708766,1217.2152196619,83.1300431016,0.0152440863,64.749417781,2.1896532182,81.0207735253,-0.4089805436,75.7037924008,-0.1266183006,25.8572866637,0.0251302206,Live
Extracted133.png,61871.941833054,8952.8727244695,841.9530464343,88.6786142546,174.9951995798,332.2409164943,992.6441422344,164.6069191382,0.5277500945,111.2552160664,0.6632096539,96.8181533035,-0.0900194755,65.8024222103,0.0276752843,33.099090154,0.1308642872,Fake
Extracted134.bmp,63921.8238103442,8934.1623432894,838.4375711791,87.826326217,182.9948844538,313.6874724809,1037.6250402755,110.4821076867,-0.1458783593,99.7745045472,-1.2574632561,129.8346631804,0.2126876561,63.0839573688,-0.3282576899,32.7914783023,-0.1334783054,Live
Extracted134.png,74291.8661458025,10012.7391606023,818.4077183531,73.8579486564,196.626555102,152.0324772436,1113.7176055223,121.9758254819,1.2649479378,172.3540672769,1.2195275586,102.8652663422,-0.1787382182,45.3212284067,-0.0258710277,34.0467316406,-0.2630191994,Live
Extracted134.png,61040.1422647469,10479.5086594799,1153.5724973121,86.6008084412,174.0151470588,295.9339536215,987.1334698496,127.9179924676,0.1429814195,111.2639490805,0.2892873369,108.3177961926,-0.0617993193,71.2183443445,-0.1828580663,38.9340325879,-0.1847635606,Fake
Extracted135.bmp,69816.5488518338,6246.6315537254,409.8782118487,79.8502710504,206.5963130252,320.6573865667,1170.3319492256,107.1051494039,-0.0421371803,109.7639450811,-0.5385393193,101.5065722477,-0.6147974717,45.2336264711,-0.0266362581,21.9147742883,-0.0269570629,Live
Extracted135.png,74687.8136215429,10318.722626147,869.1921357988,76.0451215005,197.0428816327,168.7470151432,1116.1745833452,141.6994827458,8.555462063,157.8662654365,1.9394848392,112.1990136962,0.4035009166,50.2281017749,0.1136332962,31.8210380532,-0.1043132271,Live
Extracted135.png,63208.608441873,9889.8389704282,1027.4045678677,87.6272920868,180.9744222689,329.9770186757,1026.2643173263,124.8761833947,0.1230444566,95.5471252624,-2.5787626658,90.1022140385,-2.9479380354,75.9492779725,-0.7322273661,39.1128163743,0.1482415674,Fake
Extracted136.bmp,64610.8964827625,7945.4446884912,663.1312111121,87.7442984761,185.0743802521,321.7694100995,1049.3176994184,108.4877863301,-0.1214089871,100.5847001074,0.6526685731,126.7830294584,3.212318787,62.9322847479,0.0632671957,30.5021074662,-0.0743064384,Live
Extracted136.png,82911.7968463831,8162.4226355519,543.8787206642,45.1127283474,229.5190122449,110.6433456403,1298.6483248169,125.4683323841,0.019050981,68.6007106462,-0.149440778,40.4592785304,0.0327580288,31.4343460754,-0.0339988805,28.7005166609,0.0788235237,Live
Extracted136.png,61747.3199801861,6584.9700544978,455.4814140613,89.7578497424,172.9280672269,334.8982816209,981.0210006894,150.395310103,0.7607917434,125.3618048548,2.9777171771,126.6729511478,3.7460280884,48.9064026616,-0.1570266111,23.046676139,0.1143632972,Fake
Extracted137.bmp,58876.3356148533,5785.757306416,351.6280211003,88.5880694528,162.4953046218,288.0508344057,922.359311083,153.683363966,-0.1618972152,173.6799572547,2.1103228442,128.1811189635,0.2247924456,39.5640147163,-0.591493042,20.4422798671,-0.0497406081,Live
Extracted137.png,70865.1809472836,9534.1975126191,742.0483445684,76.9071146499,183.8336897959,304.387946612,1041.7924542102,98.2119099473,0.6887671549,91.6269598761,0.7243059029,98.5165293544,-0.0762929042,45.7375815206,0.2610371053,30.4297224104,-0.1044979136,Live
Extracted137.png,63162.6895224023,7720.240358631,626.0725965865,87.2975911113,179.9388655462,318.0037957135,1020.4415540434,117.5323340441,0.3375731076,93.9971617747,-0.3700669666,129.4238192525,2.3947419021,61.0249395701,-0.7048962079,30.2724551703,0.070459673,Fake
Extracted138.bmp,64757.2081538033,7412.3041470929,577.1245038762,86.6780572894,186.0038445378,317.5860387262,1054.5439225668,129.427605943,-0.5431346212,140.4972766079,2.3053082469,111.9869114617,-2.0922535275,52.1555109249,-0.1608347946,26.6704195439,0.2726599233,Live
Extracted138.png,71672.33941221,8530.5573152667,594.044147829,77.4795155948,185.7229714286,310.350804171,1052.3207180603,115.5582269219,3.8305837893,128.835886309,0.8507780151,83.4287482611,0.1001488832,39.4729600623,-0.2363052806,23.6158218048,0.0595757751,Live
Extracted138.png,58794.8717645656,9846.0696652991,1018.3307547681,86.8859287146,165.1569222689,279.3548725178,937.3251445994,160.9982735576,0.4002572601,134.443496422,3.3498824023,108.9171379072,-0.5274966043,65.8541337654,-0.1999818471,35.3783693498,0.1971058853,Fake
Extracted139.bmp,58425.4161762559,7441.3756170911,581.6604104479,88.3598463039,161.6608088235,273.4582666067,917.66707995,152.452869091,0.1314501157,158.9073169722,0.5067660832,132.3157145061,-0.8466538727,51.2336300238,0.2030556837,26.3539028625,0.0555330348,Live
Extracted139.png,73053.0830639952,9410.6061553574,722.9347609082,79.8805794748,189.3299510204,264.6595091792,1072.739098561,142.6128994718,-1.6750211758,121.7405116193,-1.8367020055,113.1338099488,0.4761971664,49.7874170872,0.0939688023,28.7498116492,-0.0224509491,Live
Extracted139.png,66483.2956263243,6836.854079487,490.9934212626,85.7459982663,192.3459243697,345.3968795187,1090.2043830454,130.8323748364,-0.1904502267,101.5607011317,4.6725266961,102.9949607503,0.5581213603,55.6960064086,-0.0148497359,25.9024104319,-0.0079311689,Fake
Extracted14.bmp,63923.4196562249,7458.7157403817,584.3743749561,88.6937651669,181.858907563,319.927444983,1031.2376310831,136.2419355874,0.118459158,124.0552087269,0.0136756135,127.2550974899,-2.0213200872,54.5513859,-0.2069443527,26.8600854876,0.1011149776,Live
Extracted14.png,72252.9955194152,8229.8233553516,552.897897635,78.5314248243,187.052922449,330.2568886961,1059.9085371344,100.1890528039,0.652831343,97.5098931109,-0.3676324341,96.3098872232,-0.5169347745,38.0932636567,-0.0590774947,25.715779611,0.0053358995,Live
Extracted14.png,65239.4279232682,9781.1750364698,1004.9515240973,84.5259885188,189.7299894958,327.3758602424,1075.4954161672,108.3436468031,0.1411904553,87.2377506511,3.932121258,87.4351988179,0.5845116722,70.0678437633,-0.6258865099,39.2038067322,-0.1180318341,Fake
Extracted140.bmp,68956.4754025502,6826.397735673,489.492710563,82.781591599,202.5184453782,323.6645141862,1147.402777421,108.6922046541,-0.2130362947,103.202364454,2.2697723039,111.3282380302,2.3641935612,52.2203205503,0.4017671061,24.5866551281,0.0401311206,Live
Extracted140.png,60456.6296824625,7586.6478156538,604.5927004072,88.7586183484,169.0265441176,308.4858020756,959.0833849024,141.3275380788,-0.9267133604,129.9607940336,4.0757134646,130.2930211272,0.4413144346,53.7399244706,0.016403269,28.1295453682,-0.11131856,Fake
Extracted141.bmp,68240.0542627915,7110.011892611,531.0112301793,83.5298711434,199.8279306723,310.1584404523,1132.2744605472,97.5834860833,0.0137231755,100.3776025663,4.1423365471,116.8609742796,1.8659233987,63.0076425901,0.1953584557,25.930808051,0.2648624258,Live
Extracted141.png,76354.8979165087,11163.1697422802,1017.2763975099,60.7949433625,207.5825877551,178.3197935342,1175.0546543866,154.2340234653,-0.9940666311,103.0555362481,-0.5222656617,66.1888128268,0.1007662188,39.93080699,0.3083586274,26.2258296608,-0.022192127,Live
Extracted141.png,62916.2481018416,5739.6358258649,346.0443215709,88.6001336545,177.5277521008,354.3453193975,1006.884264005,189.9171544868,-0.3422051456,135.8614658445,0.6418477749,93.1172276004,0.4291117561,37.9552145454,0.3383137099,20.0935861553,0.0301800286,Fake
Extracted142.bmp,60808.360855682,7925.52032136,659.8095836585,90.4818945725,169.6706092437,324.5970789868,962.7048560257,228.9389500847,-0.1629429407,161.7222095945,3.3555804859,88.857589095,-0.267239133,41.2748956095,-0.6135146782,20.7759960942,0.1318891012,Live
Extracted142.png,59747.8710755908,9630.2048654204,974.1685477938,88.936086942,167.5493907563,303.3710419596,950.7775971389,157.9950577211,-0.4058529705,117.3609583448,4.6385526338,104.9962848181,-3.0376389306,74.9864919554,-0.7368890704,35.3506675096,0.0839753354,Fake
Extracted143.bmp,66702.9210755833,7614.5395500617,609.0463504144,85.0610975228,193.8511134454,334.6125196327,1098.6678109692,153.3864734231,-0.4009753988,133.9663549984,1.3556931877,87.7072898477,0.4165678717,50.5472910358,0.0788326717,23.2818194175,0.0256352014,Live
Extracted143.png,73517.0284986005,9138.3372298299,681.7078149069,76.5005240712,192.2692326531,250.0088529696,1089.1286254666,115.4121916102,1.7285030607,129.8330629495,1.2557653691,109.2748924185,-0.4171445367,43.7880957734,-0.2705631071,30.2282644582,0.0571512163,Live
Extracted143.png,60603.9498344687,9279.7745921558,904.5610974918,89.2437320276,170.2433823529,297.5642933756,965.9254639914,130.9831738046,0.0101672604,108.4534715659,5.1766032376,126.2066076406,-2.0767222896,72.3174161968,-0.0769526015,35.8603528967,0.2447077512,Fake
Extracted144.bmp,73152.8243719252,5896.7243543353,365.2453583089,70.7643448143,221.3571638655,284.5625514168,1253.3297594032,82.2767366028,0.0396290667,70.7710065653,1.2148142482,91.339318885,0.3418449608,51.9499260385,-0.0521141006,21.087099439,0.0403984634,Live
Extracted144.png,70242.3720499917,9472.5809963278,732.4880876081,80.5096114358,180.3130122449,289.0734070988,1021.9680021746,106.1754868836,0.7951182708,100.4736013075,-1.088082943,115.3900111184,-0.2215402828,53.9818911927,0.1414541257,31.7227294961,-0.1368060677,Live
Extracted144.png,60875.2202540112,9716.9690588578,991.8013412899,88.2890981291,171.9576890756,302.9956444158,975.5647256772,131.254421407,0.7949101055,106.4764756122,1.5689085282,116.2658195336,1.259266556,72.4871240728,-0.0509662892,37.1750946248,-0.313741596,Fake
Extracted145.bmp,73278.6082449233,6111.2706724116,392.3070297424,68.7123491927,222.498907563,275.4371539159,1259.7495943911,72.2439331915,-0.3236452885,71.4564227654,1.6878779292,94.1906382834,-1.6871247624,44.0967968233,0.4129380945,22.844877636,0.06781595,Live
Extracted145.png,69369.3459895503,9447.7305384316,728.6498965454,71.2813670215,181.7382530612,270.7800368714,1029.9949620199,90.7142880366,-0.0435515333,102.8581086742,1.7010798102,88.1575321287,-0.1444117698,40.6553420603,-0.2000485025,31.5606807232,0.0746595057,Live
Extracted145.png,65606.2877771306,7003.258750557,515.1852219249,85.8887118907,189.1628256303,333.5391180026,1072.3063480463,115.1449556787,-0.5378953541,103.8723398682,1.7172284324,119.5344235233,0.643108847,52.0566508538,-0.0484662685,26.2924812627,-0.072910315,Fake
Extracted146.bmp,64361.6670998015,8581.6203921384,773.5736192727,86.7506186477,185.0467016807,314.8714711021,1049.162067413,113.682768521,0.4049193312,96.9085026609,1.2918556873,123.9115867118,0.1229421158,64.0218823939,0.016681927,31.4899637596,0.0626770278,Live
Extracted146.png,80847.6068526492,9734.0431674497,773.4824194757,54.5786015906,222.0129142857,126.5630839854,1255.999205406,126.3991578832,0.497658582,89.767786855,-0.427465392,58.4481465803,-0.0357953669,39.3532819629,0.0611258093,36.2244417758,-0.1614716109,Live
Extracted146.png,61018.7231889142,9662.5252191216,980.7184202748,86.9507150267,173.1755987395,306.1564720673,982.4128292309,131.7503128066,-0.2524588445,115.881376975,2.3275429905,108.4636725719,1.847397193,65.9581588673,-0.2584626847,37.5429163168,0.154895432,Fake
Extracted147.bmp,67376.4616172657,6957.2452915821,508.4376265466,84.9995940191,195.962710084,318.3212730106,1110.5409678002,98.3797342293,0.0877796003,94.1204661128,-0.2134116361,123.3180040473,3.325166633,60.9375368865,-0.0807874924,27.0874247844,0.0004455713,Live
Extracted147.png,69836.898711816,10797.7197835759,951.761245099,72.5913931395,183.4501714286,210.6191976924,1039.6349427484,92.7495319592,-1.1287219135,110.6920936818,1.3691386628,113.5613210586,-0.2099011832,47.6937826947,-0.1861211548,36.8918261812,-0.2151597382,Live
Extracted147.png,66665.7918102173,7697.7837835677,622.4356636403,85.5491248082,193.4399159664,339.0914037508,1096.3557159094,121.0405901976,-0.1925865095,95.6289713349,-3.4828791876,99.1014633008,0.342251674,64.1775107972,-0.047079954,29.4022298518,0.0550429064,Fake
Extracted148.bmp,62551.6781905686,8860.3683384435,824.6441921522,89.3502865345,177.1689810924,297.8252679689,1004.866954273,133.1363543775,-0.6650023854,119.1882503432,-0.321063834,130.8429596904,2.0245016475,67.1129474599,-0.5779832693,32.0404622871,0.2123444233,Live
Extracted148.png,72220.9767666354,8935.2599229011,651.7458766514,82.6345464999,185.2601142857,340.0438786356,1049.8213104574,96.9215477987,2.4295143115,87.4475273432,0.1703605629,95.2622206009,-0.1502686336,59.3014638035,-0.1181929238,29.3957882619,-0.0394074757,Live
Extracted148.png,63291.2986312601,6278.7879558648,414.1090146503,88.560734454,179.1052205882,356.6875287214,1015.7541070441,174.907726799,0.8466687191,154.155029766,1.016290514,84.7782340279,0.071411588,36.6386577896,0.0694044586,19.5418497797,-0.0642365273,Fake
Extracted149.bmp,65965.2171757894,8435.0129991913,747.3681123585,86.9781579999,190.6105252101,311.2093071615,1080.4465220932,95.8275751028,0.1747935522,85.73213596,-1.1415603993,126.5528712513,-0.50353303,70.8349105747,-0.4532191752,32.7344453938,0.1578213501,Live
Extracted149.png,71291.4425653375,10025.0901591742,820.4280220373,77.9445004863,184.9352,251.2782765398,1047.9837167184,119.9289803331,-3.5556149499,119.2684217373,-0.6814001732,114.6147202313,-0.2282431703,49.4072877137,0.0028512313,32.2067332724,-0.073412822,Live
Extracted149.png,63105.4420178084,9283.3467426833,905.2576338749,87.4292963187,180.3702205882,330.654610043,1022.8669917288,138.3657807797,0.6120035762,113.8921887209,-6.1275842238,98.0577040378,2.7368623165,64.1066580139,-0.1065578964,34.3555043851,-0.1624404391,Fake
Extracted15.bmp,65111.7822940246,6716.8201110811,473.9041218973,87.9412962249,186.302552521,337.3496869786,1056.223507894,141.7708614982,-0.64698813,124.5738186043,1.0190144142,116.4713065274,2.5537192414,48.9816206595,0.0236282787,23.684578948,-0.0452254857,Live
Extracted15.png,75290.4991834561,10523.2801814658,903.9953124705,75.7559206157,199.2604897959,196.3170742177,1127.6624547354,174.3648449529,-2.1851062181,144.5622284683,-1.0194918108,102.0895098077,0.3662632367,47.8159144988,0.22389136,28.1852585013,-0.0125129908,Live
Extracted15.png,63174.4967339964,10037.7523817443,1058.3663117354,86.357994215,181.6679306723,318.6954641151,1030.1637997777,136.1780913605,0.5095748199,107.3044741722,0.437091688,94.5902051396,0.1121760212,68.1255176335,0.0277947337,37.7120980355,-0.2505447351,Fake
Extracted150.bmp,67026.7194784437,7259.5172712182,553.5776366714,86.0031127316,194.3852310924,324.0834946844,1101.6710656977,103.1367704777,0.3603828354,102.5653331269,3.2881909755,115.9138493179,-4.4688703608,65.7670343226,-0.4382791427,26.6751628854,0.0395370256,Live
Extracted150.png,72590.7718220233,8406.4341254099,576.8827322845,74.6550847189,189.9650204082,285.8205572219,1076.3143187864,100.5256788292,1.4208907425,102.3800394528,1.6001078176,97.7849691723,0.1171633417,42.5990368089,-0.0974974935,28.4680482054,-0.0212732841,Live
Extracted150.png,64121.301607872,10024.5036669782,1055.574304299,84.9918815595,185.7013235294,318.9863098605,1052.8428972329,116.3905185052,0.0697364086,100.1302480651,1.1471733525,96.0992094139,3.1452105009,66.4472564176,-0.7219593652,38.3976250147,0.1703270509,Fake
Extracted151.bmp,62105.0933102472,6991.8760094539,513.51187113,90.4030530266,174.0765546218,306.2648672489,987.478754367,138.8030540797,0.3829796334,121.3676815442,3.5217263038,140.2685553007,-4.6273882801,61.7601260702,0.2314983205,25.0516412036,0.1362556998,Live
Extracted151.png,68750.3831268273,10218.8939294446,852.4554542142,78.842686156,176.6385306122,304.65100637,1001.2822309921,96.5972247178,0.1267932711,109.5920795151,-1.5758958267,94.0438006945,0.1576273952,51.5565704757,0.0859285305,32.0572053163,-0.0180069309,Live
Extracted151.png,60321.1963210465,7924.0210409275,659.5599732885,88.8787566785,168.6605987395,320.9352388264,957.0257348821,160.0822219805,-0.9995563635,130.318661778,3.8394948025,116.9930186093,-1.8483487495,54.4074188269,0.1455034373,27.5957015633,-0.0791780178,Fake
Extracted152.bmp,68002.9617985503,7422.7013894942,578.7447050168,84.5255875397,198.6026365546,308.8315107148,1125.3848354376,93.5375930228,0.658749181,78.2325043172,1.623020296,108.3102289477,-3.4377529344,81.6369465275,0.2013164818,27.1744373775,0.1322307058,Live
Extracted152.png,78101.4220292497,10519.1011057002,903.2774536485,66.0552553381,210.9988163265,116.2760018379,1194.2342314112,104.5700740251,-0.5097193434,134.0376472171,-0.8539797811,90.3771556519,-0.0258794793,52.717683504,-0.0001752176,38.9038202832,-0.1116210147,Live
Extracted152.png,60866.5870687528,9310.405585072,910.5425646905,87.0330732122,172.4199054622,309.6109440769,978.163691572,141.209082252,0.2198374039,122.0098851745,6.843530412,107.5967897041,2.8823539015,61.9411944537,-0.9190309865,35.4653475291,0.3837111406,Fake
Extracted153.bmp,66264.9819244352,8079.8901881198,685.7628723957,85.7550820548,192.0566806723,328.5349350698,1088.5780138233,118.8488732272,-0.0558767159,122.4929681516,-1.4851308322,107.1456263451,-0.4160586775,55.4318177586,0.0368035091,28.0717336711,0.1720796313,Live
Extracted153.png,71218.5190096752,9267.9620862249,701.1846631159,79.0076358585,183.8031510204,335.7735331806,1041.6194981084,92.0670465933,-0.3148824284,82.7453096218,0.5096171778,85.562362516,-0.2732021374,50.119699264,-0.0314339333,31.1995112414,0.0147980035,Live
Extracted153.png,61530.0181213031,8386.253188693,738.7525477402,88.0239806332,173.8507037815,310.0795561455,986.2088326411,133.9335479145,-0.0643098882,108.9479885713,0.4976323061,124.1070558352,-1.4564437907,63.1868921572,-0.1962759172,32.5580047859,0.0200061508,Fake
Extracted154.bmp,67752.0222249885,6842.4517992892,491.7977586722,83.29299609,198.0395063025,333.6835800417,1122.2184476545,100.4020605174,-0.01954661,88.1898372206,4.0928012458,112.6564716069,3.3179873135,53.6387989018,0.1106493168,26.1327952344,-0.2392866339,Live
Extracted154.png,65381.4866543921,8212.1743699054,708.4013432955,84.9181311838,189.2963865546,338.8906705898,1073.0573389185,127.2192810879,-1.1754183973,109.6648727808,-1.3454045352,97.6948954043,1.6839773747,53.6234877204,0.5700787195,29.9708266623,0.0998079684,Fake
Extracted155.bmp,60748.8233869334,6406.2586235791,431.0940079011,89.4636157189,169.2970483193,299.784034729,960.6043850552,154.6582073766,0.4098957724,158.3992980983,3.4509629381,127.6021583856,-0.8842984277,48.6098787918,-0.5379746176,23.1415205178,0.086723025,Live
Extracted155.png,59935.3416865777,10268.2086906359,1107.5221608661,88.1084696788,168.9344747899,285.9030119437,958.5656943798,141.4711672288,0.4552061008,109.9927085585,-2.3129980657,113.6668173523,-1.4291880448,76.461920628,0.7921192675,39.2346551699,0.2597977655,Fake
Extracted156.bmp,62120.1630280696,5345.5784057059,300.1597530625,89.6579658504,173.9243382353,315.8776109139,986.6228669325,225.8726564341,-0.1174761609,185.9116138963,-0.3361601472,79.7590071368,-0.0441919425,31.0590178922,-0.27260435,16.3202191072,0.072910315,Live
Extracted156.png,69835.5674181207,9791.6446176656,782.6637087237,79.8594450684,180.1392571429,183.6865683304,1020.9886452614,136.6068883098,-1.208407103,141.7458929932,2.1165322018,137.1242084285,0.0943937007,51.6579491184,-0.2619818924,30.9826683505,-0.0993266924,Live
Extracted156.png,67830.4168075043,7205.1446834675,545.3162805641,83.1342277791,198.4770063025,347.5116716612,1124.678437417,129.4139468928,0.162739593,105.9150409002,4.9818019452,84.0908737317,1.5172071554,52.2827629052,0.3329454956,25.8189675232,-0.1321712963,Fake
